3125
5
0,0,0,0,0,0.76019,0
0,0,0,0,1,0.24804,0
0,0,0,0,2,0.47099,0
0,0,0,0,3,0.38262,0
0,0,0,0,4,0.86195,0
0,0,0,1,0,0.29479,0
0,0,0,1,1,0.85882,0
0,0,0,1,2,0.07053,0
0,0,0,1,3,0.11179,0
0,0,0,1,4,0.76329,0
0,0,0,2,0,0.27807,0
0,0,0,2,1,0.54017,0
0,0,0,2,2,0.20950,0
0,0,0,2,3,0.20364,0
0,0,0,2,4,0.21074,0
0,0,0,3,0,0.88235,0
0,0,0,3,1,0.98560,0
0,0,0,3,2,0.50794,0
0,0,0,3,3,0.43342,0
0,0,0,3,4,0.31899,0
0,0,0,4,0,0.54674,0
0,0,0,4,1,0.23955,0
0,0,0,4,2,0.76754,0
0,0,0,4,3,0.38989,0
0,0,0,4,4,0.01589,0
0,0,1,0,0,0.91125,0
0,0,1,0,1,0.46320,0
0,0,1,0,2,0.57983,0
0,0,1,0,3,0.62493,1
0,0,1,0,4,0.58815,0
0,0,1,1,0,-1.28801,52
0,0,1,1,1,-1.28937,36
0,0,1,1,2,0.46478,0
0,0,1,1,3,-1.34588,114
0,0,1,1,4,-0.60703,3
0,0,1,2,0,-1.07279,130
0,0,1,2,1,-1.22723,127
0,0,1,2,2,-1.06911,9
0,0,1,2,3,-1.29407,364
0,0,1,2,4,-1.13251,7
0,0,1,3,0,-0.95137,268
0,0,1,3,1,-1.08607,200
0,0,1,3,2,-1.14917,24
0,0,1,3,3,-1.11883,464
0,0,1,3,4,0.61658,11
0,0,1,4,0,-1.01394,122
0,0,1,4,1,-1.20364,54
0,0,1,4,2,-1.17105,6
0,0,1,4,3,-1.15930,201
0,0,1,4,4,0.22706,0
0,0,2,0,0,0.60247,0
0,0,2,0,1,0.88557,0
0,0,2,0,2,0.69832,0
0,0,2,0,3,0.08735,0
0,0,2,0,4,0.53987,0
0,0,2,1,0,-0.01956,3
0,0,2,1,1,-0.63335,367
0,0,2,1,2,-0.45900,43
0,0,2,1,3,-0.64007,22
0,0,2,1,4,-0.20545,3
0,0,2,2,0,-0.85162,19
0,0,2,2,1,-0.89701,1166
0,0,2,2,2,-0.84585,217
0,0,2,2,3,0.69828,16
0,0,2,2,4,0.54451,2
0,0,2,3,0,-1.17604,16
0,0,2,3,1,-1.31945,1760
0,0,2,3,2,-1.19713,338
0,0,2,3,3,-1.35167,71
0,0,2,3,4,-1.10592,19
0,0,2,4,0,-0.92422,25
0,0,2,4,1,-1.05812,590
0,0,2,4,2,-0.78650,119
0,0,2,4,3,-1.01252,16
0,0,2,4,4,0.33599,5
0,0,3,0,0,0.81108,0
0,0,3,0,1,0.64117,0
0,0,3,0,2,-0.37371,2
0,0,3,0,3,-0.48528,7
0,0,3,0,4,0.26000,0
0,0,3,1,0,-1.14904,76
0,0,3,1,1,-1.22409,37
0,0,3,1,2,-1.16012,20
0,0,3,1,3,-1.15319,12
0,0,3,1,4,-1.08925,4
0,0,3,2,0,-1.20565,187
0,0,3,2,1,-1.15945,162
0,0,3,2,2,-0.79546,90
0,0,3,2,3,-1.07664,48
0,0,3,2,4,-1.16979,28
0,0,3,3,0,-1.20163,300
0,0,3,3,1,-1.27508,162
0,0,3,3,2,-0.33679,75
0,0,3,3,3,-1.07189,21
0,0,3,3,4,-0.96854,15
0,0,3,4,0,-0.53107,98
0,0,3,4,1,-0.75566,70
0,0,3,4,2,-0.87694,29
0,0,3,4,3,-0.99922,9
0,0,3,4,4,-0.31335,4
0,0,4,0,0,0.48741,0
0,0,4,0,1,0.20877,0
0,0,4,0,2,0.45322,0
0,0,4,0,3,0.16496,0
0,0,4,0,4,0.20812,0
0,0,4,1,0,-1.26111,23
0,0,4,1,1,-1.32019,20
0,0,4,1,2,-1.18358,12
0,0,4,1,3,0.05430,22
0,0,4,1,4,-1.30898,15
0,0,4,2,0,-1.33851,44
0,0,4,2,1,-1.39470,52
0,0,4,2,2,-1.23209,58
