3125
5
0,0,0,0,0,0.80375,0
0,0,0,0,1,0.55288,0
0,0,0,0,2,0.49637,0
0,0,0,0,3,0.85731,0
0,0,0,0,4,0.99978,0
0,0,0,1,0,0.10914,0
0,0,0,1,1,0.01467,0
0,0,0,1,2,0.47348,0
0,0,0,1,3,0.09523,0
0,0,0,1,4,0.01472,0
0,0,0,2,0,0.55800,0
0,0,0,2,1,0.86255,0
0,0,0,2,2,0.73304,0
0,0,0,2,3,0.12827,0
0,0,0,2,4,0.08641,0
0,0,0,3,0,-0.86950,42
0,0,0,3,1,-0.87429,32
0,0,0,3,2,-0.87234,36
0,0,0,3,3,-1.08848,40
0,0,0,3,4,-0.88685,34
0,0,0,4,0,0.52757,0
0,0,0,4,1,0.26840,0
0,0,0,4,2,0.25308,0
0,0,0,4,3,0.45540,0
0,0,0,4,4,0.73770,0
0,0,1,0,0,0.13451,0
0,0,1,0,1,0.13750,0
0,0,1,0,2,0.13552,0
0,0,1,0,3,0.57371,0
0,0,1,0,4,0.19963,0
0,0,1,1,0,0.08514,16
0,0,1,1,1,0.70526,23
0,0,1,1,2,0.32971,24
0,0,1,1,3,0.10689,27
0,0,1,1,4,-0.68010,12
0,0,1,2,0,1.96884,37
0,0,1,2,1,0.50887,55
0,0,1,2,2,1.88152,30
0,0,1,2,3,0.42688,72
0,0,1,2,4,0.20149,42
0,0,1,3,0,0.94792,53
0,0,1,3,1,-0.02472,119
0,0,1,3,2,-0.34280,47
0,0,1,3,3,0.03294,102
0,0,1,3,4,0.23738,67
0,0,1,4,0,1.16967,8
0,0,1,4,1,0.90003,57
0,0,1,4,2,0.48524,32
0,0,1,4,3,1.66572,41
0,0,1,4,4,0.73267,10
0,0,2,0,0,0.37579,0
0,0,2,0,1,0.52422,0
0,0,2,0,2,0.31384,0
0,0,2,0,3,0.60028,0
0,0,2,0,4,0.78417,0
0,0,2,1,0,0.21837,22
0,0,2,1,1,-0.12806,22
0,0,2,1,2,0.35794,19
0,0,2,1,3,-0.05588,27
0,0,2,1,4,-0.21568,23
0,0,2,2,0,1.18015,29
0,0,2,2,1,0.53655,155
0,0,2,2,2,0.46791,75
0,0,2,2,3,0.72286,65
0,0,2,2,4,0.73022,63
0,0,2,3,0,0.84848,52
0,0,2,3,1,1.48982,127
0,0,2,3,2,1.12948,56
0,0,2,3,3,1.52383,95
0,0,2,3,4,1.83295,49
0,0,2,4,0,0.20730,20
0,0,2,4,1,0.02564,63
0,0,2,4,2,0.13892,20
0,0,2,4,3,0.34545,74
0,0,2,4,4,-0.26441,44
0,0,3,0,0,0.57860,0
0,0,3,0,1,0.89938,0
0,0,3,0,2,0.07248,0
0,0,3,0,3,0.21115,0
0,0,3,0,4,0.32648,0
0,0,3,1,0,-0.25853,12
0,0,3,1,1,1.08637,22
0,0,3,1,2,1.73553,8
0,0,3,1,3,0.85689,17
0,0,3,1,4,0.44717,10
0,0,3,2,0,0.50992,29
0,0,3,2,1,0.55283,64
0,0,3,2,2,0.26541,39
0,0,3,2,3,0.29682,80
0,0,3,2,4,0.36037,29
0,0,3,3,0,0.77826,25
0,0,3,3,1,2.10094,78
0,0,3,3,2,0.46071,70
0,0,3,3,3,0.78579,58
0,0,3,3,4,0.01458,38
0,0,3,4,0,0.64342,16
0,0,3,4,1,0.22322,28
0,0,3,4,2,0.43911,14
0,0,3,4,3,0.14459,42
0,0,3,4,4,0.54497,21
0,0,4,0,0,0.97818,0
0,0,4,0,1,0.45954,0
0,0,4,0,2,0.84431,0
0,0,4,0,3,0.81044,0
0,0,4,0,4,0.97363,0
0,0,4,1,0,0.57367,8
0,0,4,1,1,0.11899,29
0,0,4,1,2,-0.25216,29
0,0,4,1,3,0.19205,17
0,0,4,1,4,0.12786,2
0,0,4,2,0,1.58771,52
0,0,4,2,1,-0.04635,39
0,0,4,2,2,-0.28589,27
0,0,4,2,3,-0.14667,49
0,0,4,2,4,-0.33723,17
0,0,4,3,0,0.55463,36
0,0,4,3,1,1.04120,39
0,0,4,3,2,1.26807,36
0,0,4,3,3,1.39539,55
0,0,4,3,4,0.85224,30
0,0,4,4,0,0.17923,7
0,0,4,4,1,0.16566,23
0,0,4,4,2,-0.33577,33
0,0,4,4,3,-0.24438,18
0,0,4,4,4,1.53817,15
0,1,0,0,0,0.54622,0
0,1,0,0,1,0.28879,0
0,1,0,0,2,0.37468,0
0,1,0,0,3,0.87453,0
0,1,0,0,4,0.90336,0
0,1,0,1,0,-0.49103,227
0,1,0,1,1,-0.57333,134
0,1,0,1,2,-0.51502,114
0,1,0,1,3,-0.73871,204
0,1,0,1,4,-0.53394,133
0,1,0,2,0,-0.56595,208
0,1,0,2,1,-0.55943,348
0,1,0,2,2,0.50530,243
0,1,0,2,3,-0.69345,152
0,1,0,2,4,-0.55654,130
0,1,0,3,0,2.87500,152
0,1,0,3,1,3.99993,218
0,1,0,3,2,3.99999,122
0,1,0,3,3,4.00000,575
0,1,0,3,4,3.99996,124
0,1,0,4,0,-0.82017,129
0,1,0,4,1,-0.61749,381
0,1,0,4,2,3.99940,325
0,1,0,4,3,-0.51139,426
0,1,0,4,4,-0.62018,338
0,1,1,0,0,0.17102,6
0,1,1,0,1,0.19791,0
0,1,1,0,2,0.75697,0
0,1,1,0,3,0.45240,3
0,1,1,0,4,0.75252,0
0,1,1,1,0,1.28393,164
0,1,1,1,1,2.74161,179
0,1,1,1,2,1.02991,186
0,1,1,1,3,1.00769,249
0,1,1,1,4,1.28321,68
0,1,1,2,0,2.12728,800
0,1,1,2,1,0.63207,463
0,1,1,2,2,2.64621,515
0,1,1,2,3,2.75722,691
0,1,1,2,4,0.93708,363
0,1,1,3,0,0.28649,600
0,1,1,3,1,0.62160,727
0,1,1,3,2,0.51022,351
0,1,1,3,3,0.46260,1087
0,1,1,3,4,1.35029,533
0,1,1,4,0,2.04927,172
0,1,1,4,1,1.75253,162
0,1,1,4,2,0.40174,196
0,1,1,4,3,1.39351,270
0,1,1,4,4,0.85844,131
0,1,2,0,0,0.43971,0
0,1,2,0,1,0.35309,0
0,1,2,0,2,0.54446,0
0,1,2,0,3,0.04350,5
0,1,2,0,4,0.00125,0
0,1,2,1,0,-0.64426,97
0,1,2,1,1,0.73454,118
0,1,2,1,2,-0.52092,151
0,1,2,1,3,-0.13824,256
0,1,2,1,4,-0.57964,112
0,1,2,2,0,2.78085,360
0,1,2,2,1,1.20296,403
0,1,2,2,2,2.15450,391
0,1,2,2,3,2.11536,717
0,1,2,2,4,2.29333,403
0,1,2,3,0,1.04091,461
0,1,2,3,1,-0.80573,528
0,1,2,3,2,-0.56684,374
0,1,2,3,3,2.21193,865
0,1,2,3,4,-0.52506,407
0,1,2,4,0,-0.89429,198
0,1,2,4,1,-0.62589,196
0,1,2,4,2,0.04781,205
0,1,2,4,3,-0.22874,433
0,1,2,4,4,-0.39230,257
0,1,3,0,0,0.09962,4
0,1,3,0,1,-0.15545,6
0,1,3,0,2,-0.06904,6
0,1,3,0,3,-0.06149,21
0,1,3,0,4,0.13831,8
0,1,3,1,0,-0.08131,158
0,1,3,1,1,0.81066,71
0,1,3,1,2,0.40125,88
0,1,3,1,3,0.17021,249
0,1,3,1,4,0.43617,109
0,1,3,2,0,-0.68889,321
0,1,3,2,1,-0.79882,294
0,1,3,2,2,-0.67584,301
0,1,3,2,3,-0.65524,682
0,1,3,2,4,-0.57981,350
0,1,3,3,0,-0.58452,508
0,1,3,3,1,-0.36502,462
0,1,3,3,2,-0.32480,436
0,1,3,3,3,-0.43026,752
0,1,3,3,4,-0.26532,383
0,1,3,4,0,0.35790,169
0,1,3,4,1,0.11347,142
0,1,3,4,2,0.15695,185
0,1,3,4,3,1.89057,299
0,1,3,4,4,0.01753,191
0,1,4,0,0,1.40497,20
0,1,4,0,1,1.39187,19
0,1,4,0,2,-0.57885,7
0,1,4,0,3,2.01239,16
0,1,4,0,4,-0.45646,13
0,1,4,1,0,2.34046,154
0,1,4,1,1,3.26346,114
0,1,4,1,2,1.22567,100
0,1,4,1,3,0.74092,203
0,1,4,1,4,3.26683,119
0,1,4,2,0,0.55201,476
0,1,4,2,1,0.69612,443
0,1,4,2,2,0.80531,421
0,1,4,2,3,0.44479,816
0,1,4,2,4,0.30674,487
0,1,4,3,0,-0.68553,457
0,1,4,3,1,-0.51000,550
0,1,4,3,2,-0.59786,562
0,1,4,3,3,-0.42052,938
0,1,4,3,4,-0.45053,538
0,1,4,4,0,-0.25737,285
0,1,4,4,1,-0.06478,125
0,1,4,4,2,-0.52506,218
0,1,4,4,3,-0.05398,445
0,1,4,4,4,-0.44811,217
0,2,0,0,0,-0.79598,31
0,2,0,0,1,-0.80933,30
0,2,0,0,2,-0.97066,48
0,2,0,0,3,-0.80585,28
0,2,0,0,4,-0.83671,31
0,2,0,1,0,2.75780,486
0,2,0,1,1,3.98874,356
0,2,0,1,2,4.00000,340
0,2,0,1,3,2.64454,428
0,2,0,1,4,3.99998,266
0,2,0,2,0,4.00000,309
0,2,0,2,1,4.00000,556
0,2,0,2,2,3.25000,440
0,2,0,2,3,4.00000,797
0,2,0,2,4,4.00004,423
0,2,0,3,0,2.87489,437
0,2,0,3,1,3.99964,744
0,2,0,3,2,3.99918,526
0,2,0,3,3,3.99971,725
0,2,0,3,4,3.99687,598
0,2,0,4,0,2.87442,81
0,2,0,4,1,4.00006,135
0,2,0,4,2,3.99975,273
0,2,0,4,3,3.99999,165
0,2,0,4,4,3.99941,100
0,2,1,0,0,-0.58143,7
0,2,1,0,1,-0.63541,26
0,2,1,0,2,-0.79607,18
0,2,1,0,3,-0.58916,11
0,2,1,0,4,-0.57538,21
0,2,1,1,0,1.39339,241
0,2,1,1,1,0.73620,149
0,2,1,1,2,1.27416,147
0,2,1,1,3,1.56330,305
0,2,1,1,4,1.15880,210
0,2,1,2,0,-0.31695,862
0,2,1,2,1,0.94046,500
0,2,1,2,2,1.51502,745
0,2,1,2,3,1.31067,897
0,2,1,2,4,0.80076,723
0,2,1,3,0,-0.51173,630
0,2,1,3,1,0.14540,645
0,2,1,3,2,0.03380,749
0,2,1,3,3,-0.20234,778
0,2,1,3,4,0.14125,426
0,2,1,4,0,1.42623,240
0,2,1,4,1,0.91725,267
0,2,1,4,2,0.50389,306
0,2,1,4,3,3.02274,577
0,2,1,4,4,0.97398,230
0,2,2,0,0,-0.09528,3
0,2,2,0,1,1.27420,4
0,2,2,0,2,1.81284,6
0,2,2,0,3,2.12716,25
0,2,2,0,4,1.11941,10
0,2,2,1,0,0.90240,227
0,2,2,1,1,1.51963,216
0,2,2,1,2,0.79307,205
0,2,2,1,3,0.84704,338
0,2,2,1,4,0.88415,207
0,2,2,2,0,0.83009,584
0,2,2,2,1,0.55435,448
0,2,2,2,2,1.19925,426
0,2,2,2,3,0.36241,883
0,2,2,2,4,-0.11427,570
0,2,2,3,0,0.27714,345
0,2,2,3,1,0.28018,384
0,2,2,3,2,0.38422,477
0,2,2,3,3,2.59935,814
0,2,2,3,4,0.15411,601
0,2,2,4,0,-0.69616,231
0,2,2,4,1,-0.73831,300
0,2,2,4,2,-0.84814,276
0,2,2,4,3,3.03255,355
0,2,2,4,4,-0.64546,270
0,2,3,0,0,-0.46454,12
0,2,3,0,1,-0.34525,12
0,2,3,0,2,-0.29180,13
0,2,3,0,3,-0.63864,11
0,2,3,0,4,-0.44601,18
0,2,3,1,0,2.57355,205
0,2,3,1,1,0.45347,228
0,2,3,1,2,0.99891,268
0,2,3,1,3,1.49297,351
0,2,3,1,4,1.52839,311
0,2,3,2,0,1.71443,470
0,2,3,2,1,-0.04108,379
0,2,3,2,2,0.03196,342
0,2,3,2,3,1.17059,729
0,2,3,2,4,0.61365,375
0,2,3,3,0,-0.02283,477
0,2,3,3,1,2.96153,437
0,2,3,3,2,-0.34148,387
0,2,3,3,3,2.22912,745
0,2,3,3,4,-0.39889,440
0,2,3,4,0,3.26532,271
0,2,3,4,1,1.20250,273
0,2,3,4,2,1.76109,336
0,2,3,4,3,1.93395,386
0,2,3,4,4,1.46988,219
0,2,4,0,0,-0.20665,7
0,2,4,0,1,-0.37351,19
0,2,4,0,2,-0.20189,6
0,2,4,0,3,-0.00661,15
0,2,4,0,4,-0.02911,7
0,2,4,1,0,0.31555,263
0,2,4,1,1,0.11141,314
0,2,4,1,2,0.45522,423
0,2,4,1,3,0.61495,458
0,2,4,1,4,-0.93783,266
0,2,4,2,0,-0.55209,525
0,2,4,2,1,-0.44677,616
0,2,4,2,2,-0.75452,512
0,2,4,2,3,-0.44794,837
0,2,4,2,4,-0.49428,608
0,2,4,3,0,1.68060,578
0,2,4,3,1,0.84589,441
0,2,4,3,2,1.05018,596
0,2,4,3,3,0.25659,896
0,2,4,3,4,-0.12706,636
0,2,4,4,0,1.93731,321
0,2,4,4,1,0.98465,277
