3125
5
0,0,0,0,0,0.77679,0
0,0,0,0,1,0.23199,0
0,0,0,0,2,0.58695,0
0,0,0,0,3,0.49499,0
0,0,0,0,4,0.34525,0
0,0,0,1,0,0.83754,0
0,0,0,1,1,0.08732,0
0,0,0,1,2,0.56842,0
0,0,0,1,3,0.92220,0
0,0,0,1,4,0.77235,0
0,0,0,2,0,0.61319,0
0,0,0,2,1,0.09017,0
0,0,0,2,2,0.49306,0
0,0,0,2,3,0.66002,0
0,0,0,2,4,0.22169,0
0,0,0,3,0,0.72164,0
0,0,0,3,1,0.93245,0
0,0,0,3,2,0.22019,0
0,0,0,3,3,0.27465,0
0,0,0,3,4,0.14297,0
0,0,0,4,0,0.74453,0
0,0,0,4,1,0.88334,0
0,0,0,4,2,0.27274,0
0,0,0,4,3,0.64504,0
0,0,0,4,4,0.08436,0
0,0,1,0,0,0.41093,0
0,0,1,0,1,0.41647,0
0,0,1,0,2,0.82645,0
0,0,1,0,3,0.33107,0
0,0,1,0,4,0.15574,0
0,0,1,1,0,-0.88155,17
0,0,1,1,1,-0.91344,35
0,0,1,1,2,-0.72094,11
0,0,1,1,3,-0.72789,28
0,0,1,1,4,-0.78582,26
0,0,1,2,0,-0.95000,16
0,0,1,2,1,-0.60663,106
0,0,1,2,2,-0.92179,34
0,0,1,2,3,-0.89979,36
0,0,1,2,4,-0.75139,37
0,0,1,3,0,-1.05919,23
0,0,1,3,1,-1.03954,111
0,0,1,3,2,-1.01686,38
0,0,1,3,3,-0.97068,66
0,0,1,3,4,-1.00306,43
0,0,1,4,0,-0.59579,10
0,0,1,4,1,1.23730,49
0,0,1,4,2,1.32234,26
0,0,1,4,3,-0.62776,31
0,0,1,4,4,-0.93226,17
0,0,2,0,0,0.79919,0
0,0,2,0,1,0.00092,0
0,0,2,0,2,0.18458,0
0,0,2,0,3,0.33864,0
0,0,2,0,4,0.07963,0
0,0,2,1,0,-0.43740,6
0,0,2,1,1,-0.67308,19
0,0,2,1,2,-1.02566,12
0,0,2,1,3,-0.96607,21
0,0,2,1,4,-0.37542,5
0,0,2,2,0,-0.68227,43
0,0,2,2,1,-0.03512,77
0,0,2,2,2,-0.95161,31
0,0,2,2,3,-0.88124,60
0,0,2,2,4,-0.87020,25
0,0,2,3,0,-0.69164,14
0,0,2,3,1,-0.69848,124
0,0,2,3,2,-0.86714,26
0,0,2,3,3,-0.36603,101
0,0,2,3,4,-0.70838,81
0,0,2,4,0,0.23605,26
0,0,2,4,1,0.81712,50
0,0,2,4,2,-0.17942,28
0,0,2,4,3,0.03193,15
0,0,2,4,4,-0.75321,38
0,0,3,0,0,0.82828,0
0,0,3,0,1,0.48471,0
0,0,3,0,2,0.94726,0
0,0,3,0,3,0.04473,0
0,0,3,0,4,0.89210,0
0,0,3,1,0,-0.35191,7
0,0,3,1,1,-0.37091,6
0,0,3,1,2,-0.33650,3
0,0,3,1,3,-0.44579,19
0,0,3,1,4,-0.66358,6
0,0,3,2,0,-0.47465,22
0,0,3,2,1,-0.64125,48
0,0,3,2,2,-0.47487,20
0,0,3,2,3,-0.40435,43
0,0,3,2,4,-0.46960,35
0,0,3,3,0,-0.96872,11
0,0,3,3,1,-0.94261,68
0,0,3,3,2,-0.98918,57
0,0,3,3,3,-0.74772,34
0,0,3,3,4,-0.86601,26
0,0,3,4,0,0.27498,0
0,0,3,4,1,-0.07249,14
0,0,3,4,2,0.42588,9
0,0,3,4,3,0.41557,22
0,0,3,4,4,0.41016,8
0,0,4,0,0,0.47246,0
0,0,4,0,1,0.41075,0
0,0,4,0,2,0.17636,0
0,0,4,0,3,0.71993,0
0,0,4,0,4,0.44030,0
0,0,4,1,0,0.09986,1
0,0,4,1,1,1.50229,24
0,0,4,1,2,-0.13904,2
0,0,4,1,3,0.20777,13
0,0,4,1,4,0.16144,3
